person_a,person_b,ok,byte_errors
John_Stockton,Erika_Harold,0,32
Vladimir_Putin,Ashanti,0,32
Ciro_Gomes,Ann_Veneman,0,31
Vincent_Brooks,Colin_Farrell,0,32
Carmen_Electra,James_Kelly,0,32
Mariah_Carey,Paula_Radcliffe,0,32
Habib_Rizieq,Hitomi_Soga,0,32
Tang_Jiaxuan,Monica_Seles,0,32
Choi_Sung-hong,Chanda_Rubin,0,32
Jonathan_Edwards,Tom_Ridge,0,32
Heidi_Klum,Lance_Bass,0,32
Ai_Sugiyama,John_McCain,0,31
Juan_Pablo_Montoya,Robert_Mueller,0,31
King_Abdullah_II,Jonathan_Edwards,0,32
Tommy_Haas,Cesar_Gaviria,0,32
Gerry_Adams,Bill_Graham,0,32
Alastair_Campbell,Ian_Thorpe,0,32
Paul_Bremer,Allyson_Felix,0,32
Bernard_Law,Joseph_Biden,0,32
Gene_Robinson,Sean_OKeefe,0,32
Clay_Aiken,Jon_Gruden,0,32
Tommy_Franks,Ai_Sugiyama,0,32
Elsa_Zylberstein,Rick_Perry,0,31
Clara_Harris,Sergio_Vieira_De_Mello,0,32
Rubens_Barrichello,Sharon_Stone,0,31
Vicente_Fernandez,Roger_Moore,0,32
Saddam_Hussein,Sergio_Vieira_De_Mello,0,32
Brad_Johnson,Vladimir_Putin,0,32
Dominique_de_Villepin,Grant_Hackett,0,32
Carla_Del_Ponte,Yao_Ming,0,32
Yashwant_Sinha,Ron_Dittemore,0,32
Claudia_Pechstein,Kalpana_Chawla,0,32
Charlton_Heston,Jon_Gruden,0,32
Gerry_Adams,Harrison_Ford,0,32
Heidi_Klum,Mick_Jagger,0,32
Bob_Graham,Nicanor_Duarte_Frutos,0,32
Marco_Antonio_Barrera,John_Travolta,0,32
Recep_Tayyip_Erdogan,John_Abizaid,0,31
Habib_Rizieq,Jim_Furyk,0,32
Nicanor_Duarte_Frutos,Christine_Baumgartner,0,32
Keanu_Reeves,Ben_Affleck,0,32
Jay_Garner,Tony_Blair,0,32
Mahathir_Mohamad,Vaclav_Havel,0,31
Dick_Cheney,Rudolph_Giuliani,0,32
JK_Rowling,Lucy_Liu,0,31
Robert_Blake,Robert_Kocharian,0,32
Vicente_Fernandez,Kate_Hudson,0,32
John_Travolta,Joschka_Fischer,0,32
Hosni_Mubarak,Sean_OKeefe,0,32
Jacques_Chirac,John_Allen_Muhammad,0,32
Mohammed_Al-Douri,Salma_Hayek,0,32
Arminio_Fraga,John_Abizaid,0,32
Kalpana_Chawla,John_McCain,0,32
Mark_Philippoussis,Gordon_Brown,0,32
Sergio_Vieira_De_Mello,Queen_Rania,0,31
Sergey_Lavrov,Jennifer_Garner,0,32
William_Macy,Maria_Shriver,0,32
Mahathir_Mohamad,Taha_Yassin_Ramadan,0,32
Ron_Dittemore,Salma_Hayek,0,32
Jason_Kidd,Bill_Gates,0,32
Edward_Lu,Dominique_de_Villepin,0,32
Steffi_Graf,James_Blake,0,32
Romano_Prodi,Wayne_Ferreira,0,32
Lindsay_Davenport,Ron_Dittemore,0,32
Ali_Naimi,Elizabeth_Hurley,0,32
Christine_Baumgartner,Halle_Berry,0,32
David_Trimble,Pedro_Malan,0,32
Nestor_Kirchner,Jennifer_Garner,0,32
Maria_Soledad_Alvear_Valenzuela,Arminio_Fraga,0,32
Carlos_Menem,Meryl_Streep,0,32
Li_Zhaoxing,Bill_McBride,0,32
Edward_Lu,Lleyton_Hewitt,0,32
Yao_Ming,Luis_Horna,0,32
Fernando_Gonzalez,Ralf_Schumacher,0,32
Vanessa_Redgrave,Colin_Montgomerie,0,32
Alejandro_Toledo,Keanu_Reeves,0,31
Woody_Allen,Marcelo_Rios,0,32
Alvaro_Uribe,JK_Rowling,0,32
Sean_OKeefe,Lindsay_Davenport,0,32
William_Donaldson,Mick_Jagger,0,32
Vicente_Fox,Mick_Jagger,0,32
Amelie_Mauresmo,Antonio_Palocci,0,32
Bob_Stoops,Guillermo_Coria,0,31
Steve_Nash,Ralf_Schumacher,0,32
Zinedine_Zidane,Abdullah_Gul,0,32
Jennifer_Lopez,Elsa_Zylberstein,0,32
Andy_Roddick,John_Stockton,0,32
Heizo_Takenaka,Lleyton_Hewitt,0,32
Tim_Henman,Natalie_Coughlin,0,32
Rainer_Schuettler,Hosni_Mubarak,0,32
Martina_McBride,Clara_Harris,0,32
Sean_OKeefe,Hu_Jintao,0,32
Russell_Simmons,Jesse_Jackson,0,32
Ana_Palacio,Jiang_Zemin,0,32
Ralf_Schumacher,Kurt_Warner,0,32
Richard_Armitage,Ben_Affleck,0,32
Li_Peng,Oscar_De_La_Hoya,0,32
Scott_McClellan,Carrie-Anne_Moss,0,32
Tommy_Thompson,Michael_Schumacher,0,32
Oscar_De_La_Hoya,Mahathir_Mohamad,0,32
Leonid_Kuchma,Lleyton_Hewitt,0,31
Gil_de_Ferran,Antonio_Palocci,0,31
Dick_Cheney,Guillermo_Coria,0,32
Steffi_Graf,LeBron_James,0,32
Catherine_Zeta-Jones,Goldie_Hawn,0,32
Carmen_Electra,Martin_McGuinness,0,31
Ricardo_Sanchez,Fernando_Henrique_Cardoso,0,32
Kate_Hudson,Wayne_Ferreira,0,32
Nestor_Kirchner,Enrique_Bolanos,0,32
Donald_Rumsfeld,Carlos_Menem,0,32
Javier_Solana,Claudia_Pechstein,0,32
Tim_Henman,Michael_Chang,0,32
John_McCain,Sophia_Loren,0,31
Fujio_Cho,Howard_Dean,0,32
Paul_ONeill,Gene_Robinson,0,32
Dominique_de_Villepin,Tom_Hanks,0,32
Eduardo_Duhalde,John_Allen_Muhammad,0,32
Renee_Zellweger,Jon_Gruden,0,32
Binyamin_Ben-Eliezer,Nia_Vardalos,0,32
Muhammad_Ali,Pamela_Anderson,0,31
Thomas_OBrien,Bill_Simon,0,32
Brad_Johnson,Guillermo_Coria,0,32
Bob_Graham,Bob_Stoops,0,32
Tariq_Aziz,Marco_Antonio_Barrera,0,31
Sergio_Vieira_De_Mello,Javier_Solana,0,32
Jonathan_Edwards,Mohammed_Al-Douri,0,32
Saddam_Hussein,Peter_Struck,0,32
Monica_Seles,Sergio_Vieira_De_Mello,0,32
Eduard_Shevardnadze,Vicente_Fernandez,0,32
Luiz_Inacio_Lula_da_Silva,Robert_Duvall,0,32
King_Abdullah_II,David_Beckham,0,31
Carrie-Anne_Moss,Gerry_Adams,0,32
Sergey_Lavrov,Clara_Harris,0,32
Steffi_Graf,Carlos_Menem,0,32
Habib_Rizieq,Steve_Nash,0,32
Robert_Redford,Peter_Struck,0,32
Lance_Armstrong,Tiger_Woods,0,32
Kurt_Warner,Bill_Gates,0,32
Steven_Spielberg,Ciro_Gomes,0,32
John_Allen_Muhammad,Yoko_Ono,0,32
Jeb_Bush,Paul_Martin,0,32
Jackie_Chan,Serena_Williams,0,31
Joan_Laporta,Lucy_Liu,0,32
Norm_Coleman,Madonna,0,32
Russell_Simmons,Sylvester_Stallone,0,32
Wen_Jiabao,Rudolph_Giuliani,0,32
Joe_Lieberman,Peter_Struck,0,32
Benjamin_Netanyahu,Jeremy_Greenstock,0,32
Renee_Zellweger,Paradorn_Srichaphan,0,32
Nicanor_Duarte_Frutos,Sylvester_Stallone,0,32
Arminio_Fraga,Woody_Allen,0,32
Luis_Gonzalez_Macchi,James_Wolfensohn,0,32
Diana_Krall,Kalpana_Chawla,0,32
Mohammad_Khatami,Muhammad_Saeed_al-Sahhaf,0,32
Jay_Garner,Fernando_Gonzalez,0,31
Saddam_Hussein,Paul_Wolfowitz,0,31
Albert_Costa,William_Macy,0,32
Bernard_Law,Gray_Davis,0,32
Robert_De_Niro,Hu_Jintao,0,32
Elsa_Zylberstein,Julie_Gerberding,0,32
Roman_Polanski,Ron_Dittemore,0,32
Kate_Hudson,Trent_Lott,0,32
Tony_Stewart,Martha_Stewart,0,32
Joseph_Biden,Steffi_Graf,0,32
Trent_Lott,Jacques_Rogge,0,31
Leonid_Kuchma,Ludivine_Sagnier,0,32
Queen_Rania,Joan_Laporta,0,32
Bill_Clinton,Jose_Manuel_Durao_Barroso,0,31
Vincent_Brooks,Catherine_Zeta-Jones,0,32
Vicente_Fox,Sarah_Hughes,0,32
Sergio_Vieira_De_Mello,Jose_Serra,0,32
Jiang_Zemin,Cruz_Bustamante,0,32
Sourav_Ganguly,Ron_Dittemore,0,32
John_Howard,Jeb_Bush,0,32
Roh_Moo-hyun,Tang_Jiaxuan,0,32
Robert_Redford,Tung_Chee-hwa,0,32
Fernando_Henrique_Cardoso,Tony_Blair,0,32
Robert_Redford,Richard_Virenque,0,32
Pedro_Almodovar,Ricardo_Lagos,0,32
Jeong_Se-hyun,Thomas_OBrien,0,32
Luiz_Inacio_Lula_da_Silva,Yoriko_Kawaguchi,0,32
Edmund_Stoiber,Bill_Frist,0,32
Monica_Seles,Elizabeth_Smart,0,32
William_Donaldson,Albert_Costa,0,30
Robert_Redford,Jon_Gruden,0,32
Atal_Bihari_Vajpayee,Ai_Sugiyama,0,32
Gordon_Brown,Angela_Bassett,0,32
Thaksin_Shinawatra,Britney_Spears,0,32
Joe_Lieberman,Rainer_Schuettler,0,32
Li_Peng,Paul_Burrell,0,32
Igor_Ivanov,Larry_Brown,0,32
Wayne_Ferreira,Martin_McGuinness,0,31
Scott_McClellan,Calista_Flockhart,0,32
Binyamin_Ben-Eliezer,Hitomi_Soga,0,32
Emanuel_Ginobili,Mark_Hurlbert,0,32
Silvio_Berlusconi,Ashanti,0,32
Ahmed_Chalabi,Marcelo_Rios,0,32
Guillermo_Coria,Rainer_Schuettler,0,32
Marco_Antonio_Barrera,Edmund_Stoiber,0,32
Tiger_Woods,Matthew_Perry,0,32
Grant_Hackett,Condoleezza_Rice,0,31
LeBron_James,Natalie_Maines,0,32
Mark_Hurlbert,Michael_Chang,0,32
Joseph_Biden,Russell_Simmons,0,32
Habib_Rizieq,Jeremy_Greenstock,0,29
Antonio_Banderas,Charles_Moose,0,32
Tommy_Franks,Maria_Shriver,0,32
Brad_Johnson,Gloria_Macapagal_Arroyo,0,32
Frank_Solich,Benjamin_Netanyahu,0,32
Naomi_Watts,Luis_Horna,0,32
Angela_Bassett,Condoleezza_Rice,0,32
Alastair_Campbell,Holly_Hunter,0,32
Al_Sharpton,LeBron_James,0,31
Carmen_Electra,Tom_Ridge,0,31
Hitomi_Soga,Condoleezza_Rice,0,32
Prince_Charles,Marcelo_Rios,0,32
Steffi_Graf,Joe_Lieberman,0,32
Carlos_Moya,Emma_Watson,0,32
Victoria_Clarke,Kevin_Costner,0,32
Fidel_Castro,Julianne_Moore,0,32
Frank_Solich,Susan_Sarandon,0,32
Colin_Montgomerie,Guillermo_Coria,0,32
Silvio_Berlusconi,Steve_Lavin,0,32
Ricardo_Sanchez,Mick_Jagger,0,32
Sergio_Vieira_De_Mello,Thomas_OBrien,0,32
Andre_Agassi,Kamal_Kharrazi,0,32
Hans_Blix,Xanana_Gusmao,0,32
Silvan_Shalom,Muhammad_Ali,0,32
Tony_Blair,Walter_Mondale,0,32
Ben_Affleck,Hitomi_Soga,0,32
Tommy_Haas,Joschka_Fischer,0,32
Hugo_Chavez,Erika_Harold,0,31
Ron_Dittemore,Queen_Elizabeth_II,0,32
Charles_Taylor,Victoria_Clarke,0,32
Gil_de_Ferran,Romano_Prodi,0,30
Matthew_Perry,Bob_Stoops,0,32
Jeb_Bush,Fernando_Henrique_Cardoso,0,32
Jonathan_Edwards,Jose_Serra,0,31
Erika_Harold,Tiger_Woods,0,32
Hugh_Grant,Christine_Baumgartner,0,32
Luis_Horna,Eduardo_Duhalde,0,32
Carrie-Anne_Moss,Jean_Chretien,0,32
Ahmed_Chalabi,Ann_Veneman,0,32
Halle_Berry,Prince_Charles,0,31
Guillermo_Coria,Kim_Clijsters,0,32
Li_Zhaoxing,Clint_Eastwood,0,32
John_Kerry,Hillary_Clinton,0,32
Hillary_Clinton,Albert_Costa,0,32
Sourav_Ganguly,Diana_Krall,0,32
John_Negroponte,Dick_Cheney,0,32
Paul_Bremer,John_Abizaid,0,32
Jennifer_Lopez,Nia_Vardalos,0,32
Clint_Eastwood,Charlton_Heston,0,31
Al_Gore,Robert_Zoellick,0,32
Richard_Gephardt,Hugh_Grant,0,32
Pervez_Musharraf,Antonio_Banderas,0,30
Brad_Johnson,Condoleezza_Rice,0,32
Kate_Hudson,Ann_Veneman,0,32
Paul_McCartney,Elsa_Zylberstein,0,32
Jelena_Dokic,Gloria_Macapagal_Arroyo,0,32
Joschka_Fischer,John_Allen_Muhammad,0,31
Pamela_Anderson,Kate_Hudson,0,32
Maria_Soledad_Alvear_Valenzuela,Dominique_de_Villepin,0,32
Pedro_Almodovar,Justin_Timberlake,0,32
Pamela_Anderson,John_Snow,0,32
Halle_Berry,Charlton_Heston,0,32
Jiang_Zemin,Richard_Armitage,0,31
Paradorn_Srichaphan,Sylvester_Stallone,0,32
David_Nalbandian,Juan_Carlos_Ferrero,0,32
Tommy_Haas,Mark_Hurlbert,0,32
Pierce_Brosnan,Li_Peng,0,32
Rainer_Schuettler,Mike_Weir,0,32
Paul_McCartney,Hitomi_Soga,0,32
Paul_Burrell,Chanda_Rubin,0,31
William_Donaldson,Gil_de_Ferran,0,31
John_Bolton,Ludivine_Sagnier,0,32
Matthew_Perry,Liza_Minnelli,0,31
Michael_Powell,Pierce_Brosnan,0,32
Junichiro_Koizumi,Charlton_Heston,0,32
Angela_Bassett,Dominique_de_Villepin,0,32
Vaclav_Havel,David_Trimble,0,32
Donald_Rumsfeld,Jiang_Zemin,0,32
Maria_Soledad_Alvear_Valenzuela,Carlos_Moya,0,32
Fernando_Henrique_Cardoso,Claudia_Pechstein,0,32
Amelia_Vega,Bulent_Ecevit,0,32
Jay_Garner,Ciro_Gomes,0,31
Carrie-Anne_Moss,Kim_Ryong-sung,0,32
Shimon_Peres,Oscar_De_La_Hoya,0,32
Adrien_Brody,Naji_Sabri,0,32
Norah_Jones,Ai_Sugiyama,0,31
Mohammed_Al-Douri,Leonardo_DiCaprio,0,31
Mike_Martz,Emanuel_Ginobili,0,32
James_Kelly,Jean-David_Levitte,0,32
Bertie_Ahern,Abdullah_Gul,0,32
George_HW_Bush,Thomas_OBrien,0,32
Tariq_Aziz,Pamela_Anderson,0,31
Maria_Soledad_Alvear_Valenzuela,Bob_Stoops,0,32
Hu_Jintao,David_Anderson,0,32
Joan_Laporta,Eduard_Shevardnadze,0,32
Muhammad_Saeed_al-Sahhaf,Antonio_Banderas,0,31
Jennifer_Aniston,Muhammad_Ali,0,32
John_Bolton,Ray_Romano,0,32
Charlton_Heston,Silvio_Berlusconi,0,32
Dick_Cheney,Vincent_Brooks,0,32
Mark_Hurlbert,Binyamin_Ben-Eliezer,0,32
Al_Sharpton,Zhu_Rongji,0,32
Tung_Chee-hwa,Paul_ONeill,0,32
John_Stockton,Vladimir_Putin,0,32
David_Anderson,Charlton_Heston,0,32
Vicente_Fox,Keanu_Reeves,0,32
Mahmoud_Abbas,Jim_Furyk,0,32
Thaksin_Shinawatra,Li_Peng,0,32
Pedro_Malan,Tony_Stewart,0,32
Dennis_Kucinich,Angela_Bassett,0,32
Vladimir_Putin,James_Kelly,0,32
Jay_Garner,Maria_Shriver,0,32
Frank_Solich,Martina_McBride,0,32
Mireya_Moscoso,Jose_Serra,0,32
Heidi_Klum,Joschka_Fischer,0,31
Benjamin_Netanyahu,Jeong_Se-hyun,0,32
Robert_Mueller,Robert_Zoellick,0,31
Colin_Farrell,Prince_Charles,0,32
Natalie_Coughlin,Fidel_Castro,0,32
Muhammad_Saeed_al-Sahhaf,Hillary_Clinton,0,32
Kevin_Spacey,Howard_Dean,0,32
Javier_Solana,Alastair_Campbell,0,32
Norm_Coleman,Meryl_Streep,0,32
John_Ashcroft,Alvaro_Uribe,0,32
Angela_Merkel,Ahmed_Chalabi,0,32
Rainer_Schuettler,Adrien_Brody,0,32
Andre_Agassi,Jose_Manuel_Durao_Barroso,0,32
Scott_Peterson,Gil_de_Ferran,0,32
Donald_Rumsfeld,Jennifer_Aniston,0,32
Jonathan_Edwards,Atal_Bihari_Vajpayee,0,31
Charles_Moose,Carlos_Menem,0,32
Mahathir_Mohamad,Ralf_Schumacher,0,32
Calista_Flockhart,Paradorn_Srichaphan,0,32
John_Negroponte,John_Bolton,0,32
Paula_Radcliffe,Oscar_De_La_Hoya,0,32
Muhammad_Saeed_al-Sahhaf,Nick_Nolte,0,32
John_Edwards,Carla_Del_Ponte,0,31
Yoriko_Kawaguchi,Heidi_Klum,0,32
Justine_Pasek,Claudia_Pechstein,0,32
Meryl_Streep,Julie_Gerberding,0,32
Sergio_Vieira_De_Mello,Bertie_Ahern,0,32
Russell_Simmons,Matthew_Perry,0,31
Benazir_Bhutto,John_Snow,0,32
Bob_Stoops,Catherine_Deneuve,0,32
John_Negroponte,Catherine_Zeta-Jones,0,32
Bill_Graham,George_HW_Bush,0,32
Tim_Robbins,Julie_Gerberding,0,32
Tom_Cruise,Jonathan_Edwards,0,32
Charlton_Heston,Jimmy_Carter,0,32
Pamela_Anderson,Hal_Gehman,0,32
Lance_Bass,Nia_Vardalos,0,32
Scott_Peterson,Emanuel_Ginobili,0,32
John_Snow,Kurt_Warner,0,32
Paul_ONeill,Vanessa_Redgrave,0,32
Paul_Martin,Maria_Shriver,0,32
Kofi_Annan,Michael_Powell,0,32
Michael_Phelps,James_Kelly,0,32
David_Heymann,Jacques_Chirac,0,32
Paul_McCartney,Richard_Virenque,0,32
Sarah_Jessica_Parker,Hans_Blix,0,32
Scott_McClellan,Jackie_Chan,0,32
Hal_Gehman,Gunter_Pleuger,0,32
Amelia_Vega,Woody_Allen,0,32
Alastair_Campbell,Matthew_Perry,0,32
Gray_Davis,Gerhard_Schroeder,0,32
Angelina_Jolie,Roger_Federer,0,32
Vincent_Brooks,Vicente_Fox,0,32
Arminio_Fraga,Lucio_Gutierrez,0,32
James_Wolfensohn,Tim_Robbins,0,31
Keanu_Reeves,Jon_Gruden,0,32
Bob_Hope,Madonna,0,32
Naji_Sabri,Russell_Simmons,0,32
Bob_Graham,Ben_Affleck,0,32
Xavier_Malisse,Amelia_Vega,0,32
Paul_ONeill,Romano_Prodi,0,32
Rob_Marshall,Sergey_Lavrov,0,31
Angelina_Jolie,William_Ford_Jr,0,32
Rob_Marshall,Michael_Chang,0,32
Kim_Clijsters,Dominique_de_Villepin,0,32
Roy_Moore,Naomi_Watts,0,32
Gonzalo_Sanchez_de_Lozada,Megawati_Sukarnoputri,0,31
Tom_Crean,Pedro_Almodovar,0,32
Nestor_Kirchner,Tommy_Haas,0,32
Charlton_Heston,Lance_Armstrong,0,32
Valentino_Rossi,Fernando_Henrique_Cardoso,0,32
Colin_Farrell,Juan_Carlos_Ferrero,0,31
Nicole_Kidman,James_Kelly,0,32
Michelle_Kwan,Lance_Armstrong,0,32
Yoko_Ono,Tony_Blair,0,31
Natalie_Coughlin,Jan_Ullrich,0,32
Queen_Elizabeth_II,Ralf_Schumacher,0,32
Zinedine_Zidane,Lance_Armstrong,0,32
Luis_Horna,Zhu_Rongji,0,32
Hans_Blix,Steven_Spielberg,0,32
Nick_Nolte,Jimmy_Carter,0,32
Meryl_Streep,Juan_Pablo_Montoya,0,32
Charles_Taylor,Paula_Radcliffe,0,32
Charles_Moose,Juan_Carlos_Ferrero,0,32
Trent_Lott,Vincent_Brooks,0,32
Gene_Robinson,Cesar_Gaviria,0,32
Roman_Polanski,Joseph_Biden,0,32
Queen_Rania,Pedro_Almodovar,0,32
Sergei_Ivanov,Ana_Palacio,0,31
Jan_Ullrich,Martin_Scorsese,0,32
Britney_Spears,Jean-Pierre_Raffarin,0,31
Rick_Perry,Serena_Williams,0,32
Catherine_Deneuve,Muhammad_Saeed_al-Sahhaf,0,32
Tony_Blair,Paul_Wolfowitz,0,32
Antonio_Palocci,Jim_Furyk,0,31
Scott_McClellan,Steve_Nash,0,32
Carmen_Electra,Ann_Veneman,0,32
George_Pataki,Joseph_Biden,0,31
Sophia_Loren,Geoff_Hoon,0,32
John_Bolton,Bill_Clinton,0,32
Alan_Greenspan,Ricardo_Lagos,0,32
Howard_Dean,Juan_Carlos_Ferrero,0,32
Paul_Wolfowitz,Steven_Spielberg,0,32
Carla_Del_Ponte,Mahathir_Mohamad,0,32
Prince_Charles,Kofi_Annan,0,32
Sergei_Ivanov,Al_Sharpton,0,32
Jose_Maria_Aznar,Jeb_Bush,0,32
Susan_Sarandon,Anna_Kournikova,0,32
Sharon_Stone,Jay_Garner,0,32
Elsa_Zylberstein,Venus_Williams,0,32
Edward_Lu,Mariah_Carey,0,32
Binyamin_Ben-Eliezer,Costas_Simitis,0,32
Roger_Moore,Michelle_Yeoh,0,32
Paul_McCartney,Javier_Solana,0,32
Chanda_Rubin,Paul_Martin,0,32
Zinedine_Zidane,Steve_Lavin,0,32
Gene_Robinson,Silvan_Shalom,0,32
Spencer_Abraham,Nicole_Kidman,0,32
Natalie_Coughlin,Lance_Armstrong,0,31
Naji_Sabri,David_Trimble,0,32
Pedro_Almodovar,Sylvester_Stallone,0,32
Jean_Chretien,Catherine_Deneuve,0,32
Jean_Chretien,Ben_Affleck,0,32
Diana_Krall,Xavier_Malisse,0,32
Jean-David_Levitte,Billy_Crystal,0,32
Robert_De_Niro,Costas_Simitis,0,31
Lleyton_Hewitt,Elizabeth_Smart,0,32
Justine_Pasek,Ai_Sugiyama,0,32
Heizo_Takenaka,Tang_Jiaxuan,0,32
Ciro_Gomes,George_HW_Bush,0,32
Choi_Sung-hong,Jake_Gyllenhaal,0,32
George_W_Bush,Fernando_Gonzalez,0,32
Luiz_Inacio_Lula_da_Silva,Woody_Allen,0,32
Jacques_Rogge,Yoko_Ono,0,32
Cruz_Bustamante,Lance_Bass,0,32
Colin_Montgomerie,Ricardo_Lagos,0,32
Jeb_Bush,Ricardo_Sanchez,0,32
Heizo_Takenaka,Sarah_Hughes,0,31
Julianne_Moore,John_Manley,0,32
Ahmed_Chalabi,Luis_Ernesto_Derbez_Bautista,0,32
Kevin_Spacey,Andre_Agassi,0,32
David_Anderson,Mike_Martz,0,32
Nancy_Pelosi,Javier_Solana,0,32
Cameron_Diaz,Ricardo_Sanchez,0,32
Martha_Stewart,Joan_Laporta,0,32
Martin_McGuinness,Howard_Dean,0,31
Halle_Berry,Edward_Lu,0,32
Luis_Horna,Abdullah_Gul,0,32
Grant_Hackett,Clint_Eastwood,0,32
Paul_McCartney,Tom_Crean,0,32
Pedro_Malan,Vojislav_Kostunica,0,32
Bill_Clinton,Vaclav_Havel,0,32
Zhu_Rongji,Venus_Williams,0,32
Elizabeth_Hurley,Pete_Sampras,0,32
Clara_Harris,Eduardo_Duhalde,0,31
Prince_Charles,Tom_Hanks,0,32
Princess_Caroline,Eduard_Shevardnadze,0,32
Valentino_Rossi,Bertie_Ahern,0,32
John_McCain,Vanessa_Redgrave,0,32
Mariah_Carey,Norah_Jones,0,32
Amelia_Vega,Richard_Gephardt,0,32
Mariah_Carey,Dennis_Hastert,0,32
George_Clooney,Pierce_Brosnan,0,32
Billy_Crystal,Hal_Gehman,0,32
Sean_OKeefe,Dominique_de_Villepin,0,32
Madonna,Carmen_Electra,0,31
Jelena_Dokic,George_Robertson,0,32
Pedro_Almodovar,Holly_Hunter,0,32
Sourav_Ganguly,Ari_Fleischer,0,32
Alejandro_Toledo,Kevin_Costner,0,32
George_W_Bush,Paul_Burrell,0,32
Tom_Ridge,Roman_Polanski,0,32
Cesar_Gaviria,Paul_McCartney,0,32
Trent_Lott,Luis_Ernesto_Derbez_Bautista,0,31
John_Abizaid,David_Nalbandian,0,32
Catherine_Zeta-Jones,Nick_Nolte,0,32
Ludivine_Sagnier,Kate_Hudson,0,32
Walter_Mondale,Catherine_Zeta-Jones,0,32
David_Beckham,Vaclav_Havel,0,32
Ralf_Schumacher,Claudia_Pechstein,0,32
Gene_Robinson,David_Nalbandian,0,32
Ricardo_Sanchez,Bill_Gates,0,32
John_Edwards,David_Nalbandian,0,32
Sourav_Ganguly,Boris_Becker,0,32
Mireya_Moscoso,Richard_Gere,0,32
Oswaldo_Paya,Zhu_Rongji,0,32
Jeremy_Greenstock,Paradorn_Srichaphan,0,32
Martin_Scorsese,Paul_Bremer,0,32
Paradorn_Srichaphan,Tang_Jiaxuan,0,32
Queen_Elizabeth_II,Naji_Sabri,0,32
Bob_Stoops,Joseph_Biden,0,32
Nicanor_Duarte_Frutos,Vojislav_Kostunica,0,31
Larry_Brown,Ricardo_Sanchez,0,32
Sharon_Stone,Carlos_Moya,0,31
John_Allen_Muhammad,James_Wolfensohn,0,32
Vicente_Fox,Mireya_Moscoso,0,32
Robert_Redford,Laura_Bush,0,31
Mohamed_ElBaradei,Al_Sharpton,0,32
Pierce_Brosnan,Gray_Davis,0,31
Ben_Affleck,Renee_Zellweger,0,32
Luis_Ernesto_Derbez_Bautista,Steve_Nash,0,31
Tung_Chee-hwa,Habib_Rizieq,0,32
Joseph_Biden,Ricardo_Lagos,0,32
Nestor_Kirchner,Marcelo_Rios,0,32
Li_Peng,Richard_Armitage,0,32
Leonardo_DiCaprio,Gray_Davis,0,32
Jimmy_Carter,Tiger_Woods,0,32
Jose_Serra,James_Kelly,0,31
Richard_Virenque,Hillary_Clinton,0,32
Celine_Dion,Bill_Frist,0,32
Madonna,Jesse_Jackson,0,32
Hamid_Karzai,Robert_Blake,0,32
John_Ashcroft,Spencer_Abraham,0,32
Naji_Sabri,Richard_Armitage,0,32
Paul_Martin,Norah_Jones,0,32
Jean_Chretien,Richard_Gere,0,32
Carlos_Moya,Joan_Laporta,0,31
William_Donaldson,Victoria_Clarke,0,31
Kamal_Kharrazi,Tommy_Haas,0,32
Tim_Henman,Kate_Hudson,0,32
Dick_Cheney,Lance_Bass,0,32
Hugo_Chavez,Habib_Rizieq,0,31
Sarah_Jessica_Parker,Roger_Federer,0,32
Hamid_Karzai,Halle_Berry,0,32
Robert_Zoellick,Chen_Shui-bian,0,32
Michael_Bloomberg,Michelle_Yeoh,0,32
Jon_Gruden,Javier_Solana,0,32
Kevin_Spacey,Claudia_Pechstein,0,31
Colin_Powell,Charlton_Heston,0,31
Lleyton_Hewitt,Bulent_Ecevit,0,32
Geoff_Hoon,Christine_Baumgartner,0,32
Mark_Philippoussis,John_Ashcroft,0,32
William_Donaldson,Ai_Sugiyama,0,32
Tiger_Woods,Bill_Frist,0,32
Halle_Berry,Muhammad_Ali,0,32
Hans_Blix,Justine_Pasek,0,32
Roh_Moo-hyun,Jean-Pierre_Raffarin,0,32
Jeb_Bush,Allyson_Felix,0,32
Jennifer_Garner,Holly_Hunter,0,32
Tommy_Thompson,Condoleezza_Rice,0,32
Larry_Brown,Steven_Spielberg,0,31
Jackie_Chan,Matthew_Perry,0,31
Joe_Lieberman,Dennis_Kucinich,0,32
Scott_Peterson,Zinedine_Zidane,0,32
Joe_Lieberman,Hillary_Clinton,0,31
Walter_Mondale,Richard_Gere,0,32
Geoff_Hoon,Justin_Timberlake,0,32
Tony_Blair,John_Abizaid,0,32
Bill_Frist,Elsa_Zylberstein,0,32
Mark_Hurlbert,Robert_Blake,0,32
Sylvester_Stallone,Jeremy_Greenstock,0,32
Hu_Jintao,Ralf_Schumacher,0,32
Tom_Hanks,Yasser_Arafat,0,32
Angela_Bassett,Steve_Nash,0,32
Pete_Sampras,Tom_Daschle,0,32
Martha_Stewart,Luis_Horna,0,32
Yao_Ming,Vincent_Brooks,0,31
Queen_Elizabeth_II,Jackie_Chan,0,32
Hans_Blix,Pete_Sampras,0,32
John_Travolta,Sharon_Stone,0,32
LeBron_James,Luis_Ernesto_Derbez_Bautista,0,32
Pierce_Brosnan,Luiz_Inacio_Lula_da_Silva,0,32
Junichiro_Koizumi,Amelia_Vega,0,32
Oscar_De_La_Hoya,Paul_Burrell,0,32
